번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
224,294870,HDC현대산업개발,KOSPI,"2,022",12,건설,3.18,-,"5,000",600,5.8,78.731,"65,907,330","39,538,716,000"
225,294870,HDC현대산업개발,KOSPI,"2,024",12,건설,2.23,-,"5,000",700,3.7,28.846,"65,907,330","44,918,531,000"
226,009540,HD한국조선해양,KOSPI,"2,024",12,기타금융,-,-,"5,000","5,100",2.3,24.794,"70,773,116","360,644,613,000"
227,009540,HD한국조선해양,KOSPI,"2,022",12,운송장비·부품,2.26,-,"5,000",-,-,-,"70,773,116",-
228,009540,HD한국조선해양,KOSPI,"2,023",12,기타금융,-,-,"5,000",-,-,-,"70,773,116",-
229,267250,HD현대,KOSPI,"2,022",12,화학,2.41,-,"1,000","4,600",7.1,14.545,"78,993,085","325,074,778,000"
230,267250,HD현대,KOSPI,"2,023",12,기타금융,-,-,"1,000","3,700",5.8,33.273,"78,993,085","261,473,191,000"
231,267250,HD현대,KOSPI,"2,024",12,기타금융,-,-,"1,000","3,600",4.7,13.18,"78,993,085","254,406,348,000"
232,267270,HD현대건설기계,KOSPI,"2,023",12,기계·장비,1.13,-,"5,000",700,1.4,9.998,"19,700,793","12,742,309,300"
233,267270,HD현대건설기계,KOSPI,"2,022",12,기계·장비,1.49,-,"5,000","1,750",2.8,32.046,"19,700,793","31,855,773,250"
234,267270,HD현대건설기계,KOSPI,"2,024",12,기계·장비,1.55,-,"5,000",500,0.8,10.255,"18,305,586","8,815,494,500"
235,443060,HD현대마린솔루션,KOSPI,"2,022",12,-,-,-,-,-,-,-,-,-
236,443060,HD현대마린솔루션,KOSPI,"2,023",12,-,-,-,-,-,-,-,-,-
237,443060,HD현대마린솔루션,KOSPI,"2,024",12,일반서비스,1.84,-,500,"3,150",2.3,61.877,"44,450,000","141,041,367,000"
238,071970,HD현대마린엔진,KOSPI,"2,023",12,기계·장비,1.13,-,"2,500",-,-,-,"28,552,669",-
239,071970,HD현대마린엔진,KOSPI,"2,024",12,기계·장비,1.55,-,"2,500",-,-,-,"33,921,495",-
240,071970,HD현대마린엔진,KOSPI,"2,022",12,기계·장비,1.49,-,"2,500",-,-,-,"28,381,042",-
241,010620,HD현대미포,KOSPI,"2,024",12,운송장비·부품,2.7,-,"5,000",710,0.6,25.005,"39,942,149","28,317,851,580"
242,010620,HD현대미포,KOSPI,"2,023",12,운송장비·부품,2.09,-,"5,000",-,-,-,"39,942,149",-
243,010620,HD현대미포,KOSPI,"2,022",12,운송장비·부품,2.26,-,"5,000",-,-,-,"39,942,149",-
244,322000,HD현대에너지솔루션,KOSPI,"2,022",12,전기·전자,1.8,-,"5,000",600,1.15,11.087,"11,200,000","6,720,000,000"
245,322000,HD현대에너지솔루션,KOSPI,"2,024",12,전기·전자,1.59,-,"5,000",-,-,-,"11,200,000",-
246,322000,HD현대에너지솔루션,KOSPI,"2,023",12,전기·전자,1.25,-,"5,000",-,-,-,"11,200,000",-
247,042670,HD현대인프라코어,KOSPI,"2,023",12,기계·장비,1.13,-,"1,000",110,1.3,9.514,"199,603,453","21,949,247,980"
248,042670,HD현대인프라코어,KOSPI,"2,024",12,기계·장비,1.55,-,"1,000",70,0.9,12.403,"192,655,867","13,447,002,240"
249,042670,HD현대인프라코어,KOSPI,"2,022",12,기계·장비,1.49,-,"1,000",240,3,20.67,"197,763,411","47,447,658,240"
250,267260,HD현대일렉트릭,KOSPI,"2,023",12,전기·전자,1.25,-,"5,000","1,000",1.21,13.872,"36,047,135","35,992,704,000"
251,267260,HD현대일렉트릭,KOSPI,"2,022",12,전기·전자,1.8,-,"5,000",500,1.2,11.108,"36,047,135","17,996,352,000"
252,267260,HD현대일렉트릭,KOSPI,"2,024",12,전기·전자,1.59,-,"5,000","4,250",1.04,30.691,"36,047,135","152,968,992,000"
253,329180,HD현대중공업,KOSPI,"2,022",12,운송장비·부품,2.26,-,"5,000",-,-,-,"88,773,116",-
254,329180,HD현대중공업,KOSPI,"2,023",12,운송장비·부품,2.09,-,"5,000",-,-,-,"88,773,116",-
255,329180,HD현대중공업,KOSPI,"2,024",12,운송장비·부품,2.7,-,"5,000","2,090",0.7,29.852,"88,773,116","185,535,812,440"
256,097230,HJ중공업,KOSPI,"2,023",12,건설,2.89,-,"5,000",-,-,-,"83,274,281",-
257,097230,HJ중공업,KOSPI,"2,022",12,건설,3.18,-,"5,000",-,-,-,"83,274,281",-
258,097230,HJ중공업,KOSPI,"2,024",12,건설,2.23,-,"5,000",-,-,-,"83,274,281",-
259,195940,HK이노엔,KOSDAQ,"2,024",12,제약,0.43,-,500,350,1,16.102,"28,329,891","9,915,461,850"
260,195940,HK이노엔,KOSDAQ,"2,022",12,제약,0.52,-,500,320,0.8,13.547,"28,904,499","5,166,045,440"
261,195940,HK이노엔,KOSDAQ,"2,023",12,제약,0.41,-,500,350,0.9,11.971,"28,329,891","5,650,362,200"
262,014790,HL D&I,KOSPI,"2,022",12,건설,3.18,-,"5,000",-,-,-,"37,858,601",-
263,014790,HL D&I,KOSPI,"2,023",12,건설,2.89,-,"5,000",-,-,-,"37,858,601",-
264,014790,HL D&I,KOSPI,"2,024",12,건설,2.23,-,"5,000",-,-,-,"37,858,601",-
265,028300,HLB,KOSDAQ,"2,022",12,제약,0.52,0.043,500,-,-,-,"116,465,889",-
266,028300,HLB,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"129,293,688",-
267,028300,HLB,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"131,387,433",-
268,003580,HLB글로벌,KOSPI,"2,024",12,유통,2.73,-,500,-,-,-,"48,772,799",-
269,003580,HLB글로벌,KOSPI,"2,022",12,광업,-,-,500,-,-,-,"42,367,042",-
270,003580,HLB글로벌,KOSPI,"2,023",12,광업,-,-,500,-,-,-,"42,380,273",-
271,278650,HLB바이오스텝,KOSDAQ,"2,024",12,일반서비스,0.48,-,100,-,-,-,"86,730,589",-
272,278650,HLB바이오스텝,KOSDAQ,"2,023",12,일반서비스,0.56,-,100,-,-,-,"78,600,340",-
273,278650,HLB바이오스텝,KOSDAQ,"2,022",12,일반서비스,1.01,-,100,-,-,-,"70,530,327",-
274,343090,HLB사이언스,KONEX,"2,022",12,-,-,-,500,-,-,-,"11,561,163",-
275,343090,HLB사이언스,KONEX,"2,023",12,-,-,-,500,-,-,-,"16,321,365",-
276,343090,HLB사이언스,KONEX,"2,024",12,-,-,-,500,-,-,-,"17,841,811",-
277,067630,HLB생명과학,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"121,883,634",-
278,067630,HLB생명과학,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"101,828,962",-
279,067630,HLB생명과학,KOSDAQ,"2,022",12,일반서비스,1.01,0.052,500,-,-,-,"96,686,710",-
280,024850,HLB이노베이션,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"40,573,626",-
281,024850,HLB이노베이션,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"66,507,231",-
282,024850,HLB이노베이션,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"144,304,123",-
283,187420,HLB제넥스,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"22,525,010",-
284,187420,HLB제넥스,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"22,758,430",-
285,187420,HLB제넥스,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"29,086,168",-
286,047920,HLB제약,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,-,-,-,"27,871,150",-
287,047920,HLB제약,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"30,271,174",-
288,047920,HLB제약,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"31,814,994",-
289,115450,HLB테라퓨틱스,KOSDAQ,"2,022",12,유통,0.81,0.035,500,-,-,-,"31,808,604",-
290,115450,HLB테라퓨틱스,KOSDAQ,"2,023",12,유통,0.63,0.035,500,-,-,-,"73,334,827",-
291,115450,HLB테라퓨틱스,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"80,139,933",-
292,046210,HLB파나진,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,500,-,-,-,"41,004,527",-
293,046210,HLB파나진,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,500,-,-,-,"32,136,660",-
294,046210,HLB파나진,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"42,507,317",-
295,196300,HLB펩,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"6,003,387",-
296,196300,HLB펩,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"5,602,556",-
297,196300,HLB펩,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"5,937,294",-
298,204320,HL만도,KOSPI,"2,024",12,운송장비·부품,2.7,-,"1,000",700,1.6,20.771,"46,957,120","32,869,984,000"
299,204320,HL만도,KOSPI,"2,023",12,운송장비·부품,2.09,-,"1,000",600,1.6,18.224,"46,957,120","28,174,272,000"
300,204320,HL만도,KOSPI,"2,022",12,운송장비·부품,2.26,-,"1,000",500,1.1,19.826,"46,957,120","23,451,502,500"
301,060980,HL홀딩스,KOSPI,"2,024",12,기타금융,-,-,"5,000","2,000",5.8,94.326,"9,874,070","18,705,754,000"
302,060980,HL홀딩스,KOSPI,"2,023",12,기타금융,-,-,"5,000","2,000",5.83,39.424,"10,169,410","19,217,380,000"
303,060980,HL홀딩스,KOSPI,"2,022",12,기타금융,-,-,"5,000","2,000",6.2,788.885,"10,472,070","19,564,352,000"
304,011200,HMM,KOSPI,"2,024",12,운송·창고,2.53,-,"5,000",600,3.2,13.977,"881,039,496","528,623,697,600"
305,011200,HMM,KOSPI,"2,022",12,운송·창고,1.35,-,"5,000","1,200",5.5,5.819,"489,039,496","586,847,395,200"
306,011200,HMM,KOSPI,"2,023",12,운송·창고,2.66,-,"5,000",700,3.4,49.792,"689,039,496","482,327,647,200"
307,403870,HPSP,KOSDAQ,"2,023",12,반도체,0.59,-,500,150,0.3,9.309,"82,844,274","7,487,141,100"
308,403870,HPSP,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,600,2.2,55.887,"83,214,976","48,219,203,400"
309,403870,HPSP,KOSDAQ,"2,022",12,반도체,0.96,-,500,150,0.3,2.747,"20,289,750","1,813,462,500"
310,036640,HRS,KOSDAQ,"2,024",12,화학,0.6,-,500,400,8.4,42.311,"16,354,800","6,392,706,000"
311,036640,HRS,KOSDAQ,"2,022",12,화학,0.56,-,500,200,3.6,31.858,"16,354,800","3,196,353,000"
312,036640,HRS,KOSDAQ,"2,023",12,화학,0.48,-,500,200,3.6,26.403,"16,354,800","3,196,353,000"
313,035000,HS애드,KOSPI,"2,023",12,일반서비스,0.87,-,"1,000",450,7,45.018,"16,567,409","7,293,439,800"
314,035000,HS애드,KOSPI,"2,024",12,일반서비스,1.84,-,"1,000",550,7.7,39.294,"16,567,409","8,914,204,200"
315,035000,HS애드,KOSPI,"2,022",12,일반서비스,0.78,-,"1,000",400,6.5,37.125,"16,567,409","6,483,057,600"
316,002460,HS화성,KOSPI,"2,023",12,건설,2.89,-,"5,000",500,4.5,23.814,"10,150,000","4,574,266,000"
317,002460,HS화성,KOSPI,"2,024",12,건설,2.23,-,"5,000",500,5,35.138,"10,150,000","4,732,364,500"
318,002460,HS화성,KOSPI,"2,022",12,건설,3.18,-,"5,000",500,4.54,20.176,"10,150,000","4,574,266,000"
319,487570,HS효성,KOSPI,"2,023",12,-,-,-,-,-,-,-,-,-
320,487570,HS효성,KOSPI,"2,024",12,기타금융,-,-,"5,000",-,-,-,"3,725,927",-
321,487570,HS효성,KOSPI,"2,022",12,-,-,-,-,-,-,-,-,-
322,298050,HS효성첨단소재,KOSPI,"2,023",12,화학,2.11,-,"5,000","6,500",1.6,61.458,"4,479,948","29,042,143,000"
323,298050,HS효성첨단소재,KOSPI,"2,024",12,화학,1.64,-,"5,000","6,500",3.5,37.146,"4,479,948","29,042,143,000"
324,298050,HS효성첨단소재,KOSPI,"2,022",12,화학,2.41,-,"5,000","15,000",4.2,41.825,"4,479,948","67,020,330,000"
325,442770,IBKS제21호스팩,KOSDAQ,"2,022",12,금융,1.62,-,100,-,-,-,"4,210,000",-
326,442770,IBKS제21호스팩,KOSDAQ,"2,023",12,금융,0.34,-,100,-,-,-,"4,210,000",-
327,442770,IBKS제21호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"4,210,000",-
328,448760,IBKS제22호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
329,448760,IBKS제22호스팩,KOSDAQ,"2,023",12,금융,0.34,-,100,-,-,-,"4,430,000",-
330,448760,IBKS제22호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"4,430,000",-
331,467930,IBKS제23호스팩,KOSDAQ,"2,023",12,금융,0.34,-,100,-,-,-,"4,230,000",-
332,467930,IBKS제23호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
333,467930,IBKS제23호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"4,230,000",-
334,469480,IBKS제24호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
335,469480,IBKS제24호스팩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
336,469480,IBKS제24호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"4,230,000",-
337,015360,INVENI,KOSPI,"2,022",12,일반서비스,0.78,-,"5,000","2,500",7.5,-431.76,"6,000,000","10,664,472,500"
338,015360,INVENI,KOSPI,"2,024",12,일반서비스,1.84,-,"5,000","4,000",7.6,59.88,"6,000,000","17,108,789,000"
339,015360,INVENI,KOSPI,"2,023",12,일반서비스,0.87,-,"5,000","8,750",25.6,109.61,"6,000,000","37,325,653,750"
340,095340,ISC,KOSDAQ,"2,023",12,반도체,0.59,-,500,200,0.2,30.132,"21,197,058","4,092,838,400"
341,095340,ISC,KOSDAQ,"2,022",12,반도체,0.96,-,500,600,1.8,22.76,"17,399,471","9,999,963,000"
342,095340,ISC,KOSDAQ,"2,024",12,유통,0.93,-,500,810,1.2,30.194,"21,197,058","16,575,995,520"
343,175330,JB금융지주,KOSPI,"2,023",12,기타금융,-,-,"5,000",855,6.5,27.172,"196,982,894","164,098,429,140"
344,175330,JB금융지주,KOSPI,"2,024",12,기타금융,-,-,"5,000",995,5.1,27.374,"195,083,198","189,702,275,440"
345,175330,JB금융지주,KOSPI,"2,022",12,기타금융,-,-,"5,000",835,9.9,26.248,"196,982,894","162,277,302,625"
346,950170,JTC,KOSDAQ,"2,022",2,유통,0.41,-,무액면,-,-,-,"35,005,517",-
347,950170,JTC,KOSDAQ,"2,023",2,유통,0.77,-,무액면,-,-,-,"50,093,024",-
348,950170,JTC,KOSDAQ,"2,024",2,유통,1.22,-,무액면,-,-,-,"50,288,623",-
349,234080,JW생명과학,KOSPI,"2,022",12,제약,0.29,-,"2,500",500,4,51.75,"15,834,554","7,742,277,000"
350,234080,JW생명과학,KOSPI,"2,024",12,제약,0.21,-,"2,500",500,4.4,17.601,"15,834,554","7,742,277,000"
351,234080,JW생명과학,KOSPI,"2,023",12,제약,0.23,-,"2,500",500,3.8,27.51,"15,834,554","7,742,277,000"
352,067290,JW신약,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"46,127,437",-
353,067290,JW신약,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"48,427,177",-
354,067290,JW신약,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"50,841,502",-
355,001060,JW중외제약,KOSPI,"2,022",12,제약,0.29,-,"2,500",375,1.9,29.524,"22,178,081","8,813,671,275"
356,001060,JW중외제약,KOSPI,"2,024",12,제약,0.21,-,"2,500",450,1.9,17.018,"23,285,930","11,068,208,750"
357,001060,JW중외제약,KOSPI,"2,023",12,제약,0.23,-,"2,500",400,1.1,25.15,"22,835,036","9,665,252,800"
358,096760,JW홀딩스,KOSPI,"2,023",12,기타금융,-,-,500,105,2.9,23.974,"72,508,159","7,438,111,590"
359,096760,JW홀딩스,KOSPI,"2,024",12,기타금융,-,-,500,115,3.8,6.62,"73,924,942","8,128,050,845"
360,096760,JW홀딩스,KOSPI,"2,022",12,기타금융,-,-,500,100,3.25,14.798,"70,444,706","6,878,177,700"
361,035900,JYP Ent.,KOSDAQ,"2,022",12,오락·문화,0.2,-,500,369,0.547,18.093,"35,497,492","12,213,183,771"
362,035900,JYP Ent.,KOSDAQ,"2,023",12,오락·문화,0.41,-,500,574,0.6,18.102,"35,517,492","19,009,765,866"
363,035900,JYP Ent.,KOSDAQ,"2,024",12,오락·문화,0.7,-,500,534,0.764,18.107,"35,532,492","17,693,053,596"
364,318000,KBG,KOSDAQ,"2,024",12,화학,0.6,-,200,75,1.59,17.325,"8,740,223","652,452,075"
365,318000,KBG,KOSDAQ,"2,023",12,화학,0.48,-,200,100,1.2,18.982,"8,740,223","869,936,100"
366,318000,KBG,KOSDAQ,"2,022",12,화학,0.56,-,200,134,2.27,33.747,"8,229,825","1,097,457,460"
367,024840,KBI메탈,KOSDAQ,"2,024",12,금속,1.34,-,500,-,-,-,"34,909,199",-
368,024840,KBI메탈,KOSDAQ,"2,023",12,금속,0.94,-,500,-,-,-,"33,952,533",-
369,024840,KBI메탈,KOSDAQ,"2,022",12,금속,0.91,-,500,-,-,-,"32,950,848",-
370,105560,KB금융,KOSPI,"2,022",12,기타금융,-,-,"5,000","2,950",5.76,27.543,"408,897,068","1,149,421,288,250"
371,105560,KB금융,KOSPI,"2,024",12,기타금융,-,-,"5,000","3,174",3.9,23.829,"393,528,423","1,198,257,051,216"
372,105560,KB금융,KOSPI,"2,023",12,기타금융,-,-,"5,000","3,060",4.8,25.725,"403,511,072","1,173,936,610,920"
373,024120,KB오토시스,KOSDAQ,"2,023",12,운송장비·부품,0.89,-,500,150,3,162.429,"11,500,000","1,725,000,000"
374,024120,KB오토시스,KOSDAQ,"2,022",12,운송장비·부품,0.85,-,500,150,3.9,156.676,"11,500,000","1,725,000,000"
375,024120,KB오토시스,KOSDAQ,"2,024",12,운송장비·부품,1.48,-,500,200,6.3,78.125,"11,500,000","2,300,000,000"
376,455250,KB제25호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"4,305,000",-
377,455250,KB제25호스팩,KOSDAQ,"2,023",12,금융,0.34,-,100,-,-,-,"4,305,000",-
378,455250,KB제25호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
379,464680,KB제27호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"12,905,000",-
380,464680,KB제27호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
381,464680,KB제27호스팩,KOSDAQ,"2,023",12,금융,0.34,-,100,-,-,-,"12,905,000",-
382,478390,KB제29호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
383,478390,KB제29호스팩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
384,478390,KB제29호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"6,220,000",-
385,486630,KB제30호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
386,486630,KB제30호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"5,310,000",-
387,486630,KB제30호스팩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
388,492220,KB제31호스팩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
389,492220,KB제31호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
390,492220,KB제31호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"6,210,000",-
391,0037T0,KB제32호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
392,0037T0,KB제32호스팩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
393,0037T0,KB제32호스팩,KOSDAQ,"2,024",12,-,-,-,-,-,-,-,-,-
394,021320,KCC건설,KOSDAQ,"2,023",12,건설,2.14,-,"5,000",130,2.5,25.05,"21,400,000","2,592,906,680"
395,021320,KCC건설,KOSDAQ,"2,024",12,건설,1.82,-,"5,000",160,3.8,19.994,"21,400,000","3,191,269,760"
396,021320,KCC건설,KOSDAQ,"2,022",12,건설,1.91,-,"5,000",150,2.2,67.414,"21,400,000","2,991,815,400"
397,009440,KC그린홀딩스,KOSPI,"2,023",12,기타금융,-,-,500,50,1.34,-1.978,"22,434,980","1,106,249,000"
398,009440,KC그린홀딩스,KOSPI,"2,024",12,기타금융,-,-,500,-,-,-,"22,908,016",-
399,009440,KC그린홀딩스,KOSPI,"2,022",12,기타금융,-,-,500,50,1.81,-6.493,"22,434,980","1,106,249,000"
400,112190,KC산업,KONEX,"2,023",12,-,-,-,500,-,-,-,"7,125,253",-
401,112190,KC산업,KONEX,"2,024",12,-,-,-,500,-,-,-,"7,125,253",-
402,112190,KC산업,KONEX,"2,022",12,-,-,-,500,-,-,-,"7,125,253",-
403,119650,KC코트렐,KOSPI,"2,023",12,기계·장비,1.13,-,500,-,-,-,"50,935,430",-
404,119650,KC코트렐,KOSPI,"2,024",12,기계·장비,1.55,-,500,-,-,-,"64,214,329",-
405,119650,KC코트렐,KOSPI,"2,022",12,기계·장비,1.49,-,500,-,-,-,"17,600,456",-
406,044180,KD,KOSDAQ,"2,024",12,건설,1.82,-,500,-,-,-,"26,717,799",-
407,044180,KD,KOSDAQ,"2,022",12,건설,1.91,-,500,-,-,-,"24,848,641",-
408,044180,KD,KOSDAQ,"2,023",12,건설,2.14,-,500,-,-,-,"26,717,799",-
409,092220,KEC,KOSPI,"2,024",12,전기·전자,1.59,-,500,-,-,-,"200,763,141",-
410,092220,KEC,KOSPI,"2,022",12,전기·전자,1.8,-,500,60,2.9,39,"144,763,141","8,685,788,460"
411,092220,KEC,KOSPI,"2,023",12,전기·전자,1.25,-,500,20,1.2,-10.623,"200,763,141","4,015,262,820"
412,046440,KG모빌리언스,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,220,3.62,30.366,"38,825,568","8,162,664,840"
413,046440,KG모빌리언스,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,220,3.9,19.747,"38,825,568","8,162,664,840"
414,046440,KG모빌리언스,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,220,4.6,97.628,"38,825,568","8,032,867,920"
415,003620,KG모빌리티,KOSPI,"2,022",12,운송장비·부품,2.26,-,"5,000",-,-,-,"166,956,024",-
416,003620,KG모빌리티,KOSPI,"2,023",12,운송장비·부품,2.09,-,"5,000",-,-,-,"186,956,024",-
417,003620,KG모빌리티,KOSPI,"2,024",12,운송장비·부품,2.7,-,"5,000",-,-,-,"196,404,254",-
418,016380,KG스틸,KOSPI,"2,022",12,금속,4.05,-,"5,000",150,1.9,2.807,"100,008,897","15,010,888,200"
419,016380,KG스틸,KOSPI,"2,023",12,금속,2.37,-,"5,000",200,2.3,8.508,"100,008,897","20,013,639,150"
420,016380,KG스틸,KOSPI,"2,024",12,금속,2.46,-,"5,000",250,4.2,18.343,"100,008,897","24,298,901,100"
421,151860,KG에코솔루션,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,150,1.5,0.597,"36,000,000","5,400,000,000"
422,151860,KG에코솔루션,KOSDAQ,"2,023",12,화학,0.48,-,500,120,1.12,1.967,"36,000,000","4,320,000,000"
423,151860,KG에코솔루션,KOSDAQ,"2,024",12,화학,0.6,-,500,120,2.42,2.35,"49,103,002","5,035,032,960"
424,035600,KG이니시스,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,420,3.4,11.513,"27,904,434","11,179,764,960"
425,035600,KG이니시스,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,400,3.1,15.13,"27,904,434","10,647,395,200"
426,035600,KG이니시스,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,500,5.3,29.765,"27,904,434","13,309,244,000"
427,001390,KG케미칼,KOSPI,"2,023",12,화학,2.11,-,"1,000",120,1.7,2.343,"68,469,040","8,216,284,800"
428,001390,KG케미칼,KOSPI,"2,022",12,화학,2.41,-,"5,000",500,2.3,0.724,"13,866,096","6,897,974,000"
429,001390,KG케미칼,KOSPI,"2,024",12,화학,1.64,-,"1,000",130,3.4,3.895,"68,469,040","8,900,975,200"
430,226360,KH 건설,KOSDAQ,"2,023",12,건설,2.14,-,100,-,-,-,"176,509,842",-
431,226360,KH 건설,KOSDAQ,"2,022",12,건설,1.91,-,100,-,-,-,"123,620,531",-
432,226360,KH 건설,KOSDAQ,"2,024",12,건설,1.82,-,100,-,-,-,"23,756,732",-
433,111870,KH 미래물산,KOSDAQ,"2,022",12,전기·전자,0.38,-,500,-,-,-,"159,959,822",-
434,111870,KH 미래물산,KOSDAQ,"2,023",12,전기·전자,0.23,-,500,-,-,-,"11,930,654",-
435,111870,KH 미래물산,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"4,930,249",-
436,033180,KH 필룩스,KOSPI,"2,024",12,전기·전자,1.59,-,500,-,-,-,"19,345,405",-
437,033180,KH 필룩스,KOSPI,"2,022",12,전기·전자,1.8,-,500,-,-,-,"171,301,102",-
438,033180,KH 필룩스,KOSPI,"2,023",12,전기·전자,1.25,-,500,-,-,-,"85,325,290",-
439,060720,KH바텍,KOSDAQ,"2,022",12,IT부품,0.58,-,500,300,2.1,27.201,"23,677,442","6,803,232,600"
440,060720,KH바텍,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,330,3.9,34.178,"23,677,442","7,284,355,860"
441,060720,KH바텍,KOSDAQ,"2,023",12,IT부품,0.66,-,500,400,2.8,28.805,"23,677,442","8,910,976,800"
442,001940,KISCO홀딩스,KOSPI,"2,022",12,금속,4.05,-,"1,000",600,3.8,6.708,"16,176,380","8,312,739,000"
443,001940,KISCO홀딩스,KOSPI,"2,023",12,금속,2.37,-,"1,000",900,3.8,9.239,"16,176,380","12,028,989,600"
444,001940,KISCO홀딩스,KOSPI,"2,024",12,금속,2.46,-,"1,000","1,800",8.3,50.168,"16,176,380","22,733,024,400"
445,058400,KNN,KOSDAQ,"2,023",12,방송서비스,0.57,-,500,20,1.75,31.348,"132,429,720","2,648,594,400"
446,058400,KNN,KOSDAQ,"2,022",12,방송서비스,1.57,-,500,20,2.22,35.884,"132,429,720","2,648,594,400"
447,058400,KNN,KOSDAQ,"2,024",12,오락·문화,0.7,-,500,20,2.3,32.642,"132,429,720","2,648,594,400"
448,025000,KPX케미칼,KOSPI,"2,023",12,화학,2.11,-,"5,000","3,000",6.7,21.688,"4,840,000","14,265,663,000"
449,025000,KPX케미칼,KOSPI,"2,022",12,화학,2.41,-,"5,000","2,750",5.4,44.226,"4,840,000","13,076,857,750"
450,025000,KPX케미칼,KOSPI,"2,024",12,화학,1.64,-,"5,000","3,250",7.2,24.198,"4,840,000","15,454,468,250"
451,092230,KPX홀딩스,KOSPI,"2,022",12,화학,2.41,-,"5,000","3,000",5.4,31.44,"4,224,646","11,793,627,000"
452,092230,KPX홀딩스,KOSPI,"2,023",12,화학,2.11,-,"5,000","3,500",6.7,10.014,"4,224,646","13,759,231,500"
453,092230,KPX홀딩스,KOSPI,"2,024",12,화학,1.64,-,"5,000","4,250",7.9,14.066,"4,224,646","16,707,638,250"
454,000040,KR모터스,KOSPI,"2,023",12,운송장비·부품,2.09,-,500,-,-,-,"96,138,465",-
455,000040,KR모터스,KOSPI,"2,022",12,운송장비·부품,2.26,-,500,-,-,-,"96,138,465",-
