번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"974","009620","삼보산업","KOSDAQ","2024","12","금속","1.34",,"100",,,,"14757180",
"975","023600","삼보판지","KOSDAQ","2024","12","종이·목재","0.97",,"500","250","3","10.368","16170000","3918850500"
"976","001470","삼부토건","KOSPI","2024","12","건설","2.23",,"1000",,,,"228681824",
"977","028050","삼성E&A","KOSPI","2024","12","일반서비스","1.84",,"5000","660","3.9","20.255","196000000","129360000000"
"978","006400","삼성SDI","KOSPI","2024","12","전기·전자","1.59",,"5000","1000","0.4","11.632","68764530","66944609800"
"979","006660","삼성공조","KOSPI","2024","12","운송장비·부품","2.7",,"500","80","0.9","4.225","8126314","628861280"
"980","028260","삼성물산","KOSPI","2024","12","유통","2.73",,"100","2600","2.2","15.351","177784107","425524824100"
"981","207940","삼성바이오로직스","KOSPI","2024","12","제약","0.21",,"2500",,,,"71174000",
"982","032830","삼성생명","KOSPI","2024","12","보험","3.95",,"500","4500","4.5","38.355","200000000","808086505500"
"983","448740","삼성스팩8호","KOSDAQ","2024","12","금융","0.71",,"500",,,,"4664000",
"984","018260","삼성에스디에스","KOSPI","2024","12","IT 서비스",,,"500","2900","2.2","28.412","77377800","224315539400"
"985","009150","삼성전기","KOSPI","2024","12","전기·전자","1.59",,"5000","1800","1.4","19.358","74693696","136127727700"
"986","005930","삼성전자","KOSPI","2024","12","전기·전자","1.59",,"100","1446","2.7","28.477","5969782550","9810767322200"
"987","001360","삼성제약","KOSPI","2024","12","제약","0.21",,"500",,,,"94162079",
"988","010140","삼성중공업","KOSPI","2024","12","운송장비·부품","2.7",,"1000",,,,"880000000",
"989","016360","삼성증권","KOSPI","2024","12","증권","3.56",,"5000","3500","7.3","34.765","89300000","312550000000"
"990","068290","삼성출판사","KOSPI","2024","12","오락·문화",,,"500","200","1.3","18.428","10000000","2000000000"
"991","029780","삼성카드","KOSPI","2024","12","기타금융",,,"5000","2800","7","44.958","115858891","298789946000"
"992","000810","삼성화재해상보험","KOSPI","2024","12","보험","3.95",,"500","19000","5","38.891","47374837","807694210100"
"993","006110","삼아알미늄","KOSPI","2024","12","금속","2.46",,"500","25","0.1","-3.932","14711916","367797900"
"994","009300","삼아제약","KOSDAQ","2024","12","제약","0.43",,"1000","800","4.7","22.115","6370000","4882673600"
"995","145990","삼양사","KOSPI","2024","12","음식료·담배","2.63",,"5000","1750","3.6","12.886","10313449","17582238500"
"996","003230","삼양식품","KOSPI","2024","12","음식료·담배","2.63",,"5000","3300","0.4","9.073","7533015","24611822400"
"997","482630","삼양엔씨켐","KOSDAQ","2024","12","-",,,,,,,,
"998","036670","삼양케이씨아이","KOSDAQ","2024","12","화학","0.6",,"500","250","3.6","18.283","11270000","2690050000"
"999","002170","삼양통상","KOSPI","2024","12","섬유·의류","2.68",,"5000","1500","2.97","36.27","3000000","3992586000"
"1000","272550","삼양패키징","KOSPI","2024","12","화학","1.64",,"5000","500","3","37.502","15788671","7665485500"
"1001","000070","삼양홀딩스","KOSPI","2024","12","기타금융",,,"5000","3500","5.2","30.286","8564271","27103511650"
"1002","003720","삼영","KOSPI","2024","12","화학","1.64",,"500","20","0.5","7.887","34000000","658478900"
"1003","002810","삼영무역","KOSPI","2024","12","유통","2.73",,"500","700","5.3","19.717","18466948","12339672800"
"1004","361670","삼영에스앤씨","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"5667658",
"1005","054540","삼영엠텍","KOSDAQ","2024","12","금속","1.34",,"500","150","3.3","30.114","13000000","1819500000"
"1006","065570","삼영이엔씨","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"15924631",
"1007","005680","삼영전자공업","KOSPI","2024","12","전기·전자","1.59",,"500","300","2.99","51.492","20000000","5721841800"
"1008","023000","삼원강재","KOSPI","2024","12","운송장비·부품","2.7",,"500","110","4.56","33.009","40000000","4371395160"
"1009","004380","삼익THK","KOSPI","2024","12","기계·장비","1.55",,"500","100","1.2","135.029","21000000","2070000000"
"1010","002450","삼익악기","KOSPI","2024","12","기타제조",,,"500","50","4.2","98.736","90530915","3081545750"
"1011","032280","삼일","KOSDAQ","2024","12","운송·창고","1.42",,"1000",,,,"16213590",
"1012","002290","삼일기업공사","KOSDAQ","2024","12","건설","1.82",,"500","200","5","42.437","12400000","2480000000"
"1013","004440","삼일씨엔에스","KOSPI","2024","12","비금속","4.47",,"1000",,,,"12731947",
"1014","000520","삼일제약","KOSPI","2024","12","제약","0.21",,"500",,,,"21691811",
"1015","009770","삼정펄프","KOSPI","2024","12","종이·목재","2.88",,"5000","1000","3.85","6.587","2499971","2499971000"
"1016","037460","삼지전자","KOSDAQ","2024","12","전기·전자","0.51",,"500","450","5.1","7.33","16318522","6897426750"
"1017","032750","삼진","KOSDAQ","2024","12","전기·전자","0.51",,"500","80","1.9","7.982","9031122","722004640"
"1018","054090","삼진엘앤디","KOSDAQ","2024","12","기타제조","1.86",,"500",,,,"24959232",
"1019","005500","삼진제약","KOSPI","2024","12","제약","0.21",,"1000","800","4.3","24.995","13900000","9806220000"
"1020","000250","삼천당제약","KOSDAQ","2024","12","제약","0.43",,"500","200","0.1","-91.601","23457472","4651494400"
"1021","004690","삼천리","KOSPI","2024","12","전기·가스","0.35",,"5000","3000","3.3","8.443","4055025","10272075000"
"1022","024950","삼천리자전거","KOSDAQ","2024","12","유통","0.93",,"500",,,,"13273577",
"1023","038500","삼표시멘트","KOSDAQ","2024","12","비금속","1.89",,"500","110","3.6","17.865","107916306","11808890720"
"1024","437730","삼현","KOSDAQ","2024","12","운송장비·부품","1.48",,"500","50","0.8","19.066","31707567","1585178350"
"1025","017480","삼현철강","KOSDAQ","2024","12","금속","1.34",,"500","300","6.4","84.112","15702890","4632867000"
"1026","010960","삼호개발","KOSPI","2024","12","건설","2.23",,"500","150","4.97","63.776","25000000","3354000000"
"1027","046390","삼화네트웍스","KOSDAQ","2024","12","오락·문화","0.7",,"200",,,,"43172933",
"1028","004450","삼화왕관","KOSPI","2024","12","금속","2.46",,"5000","1200","3.92","26.999","2154379","2164482800"
"1029","009470","삼화전기","KOSPI","2024","12","전기·전자","1.59",,"1000","500","1.8","15.996","6613820","3306910000"
"1030","011230","삼화전자공업","KOSPI","2024","12","전기·전자","1.59",,"1000",,,,"16902700",
"1031","001820","삼화콘덴서공업","KOSPI","2024","12","전기·전자","1.59",,"1000","500","1.8","23.279","10395000","5130437500"
"1032","000390","삼화페인트공업","KOSPI","2024","12","화학","1.64",,"500","350","5.3","56.131","27203469","8685189450"
"1033","027580","상보","KOSDAQ","2024","12","화학","0.6",,"500",,,,"59181279",
"1034","038540","상상인","KOSDAQ","2024","12","IT 서비스","0.72",,"1000",,,,"55328313",
"1035","452670","상상인제4호스팩","KOSDAQ","2024","12","금융","0.71",,"100",,,,"5220000",
"1036","001290","상상인증권","KOSPI","2024","12","증권","3.56",,"1000",,,,"108337120",
"1037","041650","상신브레이크","KOSPI","2024","12","운송장비·부품","2.7",,"500","100","3.45","11.134","21471450","1936031000"
"1038","091580","상신이디피","KOSDAQ","2024","12","전기·전자","0.51",,"500","100","1.3","208.579","13428219","1332821900"
"1039","263810","상신전자","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"14244718",
"1040","089980","상아프론테크","KOSDAQ","2024","12","화학","0.6",,"500","200","1.05","50.594","15989037","3118108600"
"1041","042940","상지건설","KOSDAQ","2024","12","건설","1.82",,"5000",,,,"3981814",
"1042","042600","새로닉스","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"12423574",
"1043","075180","새론오토모티브","KOSPI","2024","12","운송장비·부품","2.7",,"500","140","4.2","27.743","19200000","2688000000"
"1044","107600","새빗켐","KOSDAQ","2024","12","화학","0.6",,"500",,,,"4981545",
"1045","411080","샌즈랩","KOSDAQ","2024","12","IT 서비스","0.72",,"100",,,,"15248638",
"1046","252990","샘씨엔에스","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"58388063",
"1047","007540","샘표","KOSPI","2024","12","기타금융",,,"1000","200","0.52","3.756","2875800","403093600"
"1048","248170","샘표식품","KOSPI","2024","12","음식료·담배","2.63",,"500","200","0.79","9.077","4568286","913319200"
"1049","378800","샤페론","KOSDAQ","2024","12","제약","0.43",,"500",,,,"30143031",
"1050","294630","서남","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"23979459",
"1051","038070","서린바이오","KOSDAQ","2024","12","유통","0.93","0.024","500","100","1.4","26.866","8900676","843598400"
"1052","006730","서부T&D","KOSDAQ","2024","12","일반서비스","0.48",,"500","100","1.8","9.973","65926923","6448139200"
"1053","079650","서산","KOSDAQ","2024","12","비금속","1.89",,"100",,,,"20000000",
"1054","100660","서암기계공업","KOSDAQ","2024","12","기계·장비","0.68",,"500","10","0.3","31.818","12600000","126000000"
"1055","007860","서연","KOSPI","2024","12","기타금융",,,"500","200","2.96","1.923","23479844","4341457200"
"1056","200880","서연이화","KOSPI","2024","12","운송장비·부품","2.7",,"500","250","2.09","4.378","27028437","6755687750"
"1057","019770","서연탑메탈","KOSDAQ","2024","12","기계·장비","0.68",,"500","65","1.9","8.135","11650000","757250000"
"1058","017390","서울도시가스","KOSPI","2024","12","전기·가스","0.35",,"5000","2500","4.9","28.646","5000000","9831980000"
"1059","043710","서울리거","KOSDAQ","2024","12","유통","0.93",,"500",,,,"50198880",
"1060","092190","서울바이오시스","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"45868383",
"1061","046890","서울반도체","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"58305400",
"1062","031210","서울보증보험","KOSPI","2024","12","-",,,,"2865",,"93.794",,"200038878270"
"1063","004410","서울식품공업","KOSPI","2024","12","음식료·담배","2.63",,"100",,,,"374755559",
"1064","063170","서울옥션","KOSDAQ","2024","12","유통","0.93",,"500",,,,"17774267",
"1065","027040","서울전자통신","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"69588847",
"1066","018680","서울제약","KOSDAQ","2024","12","제약","0.43",,"500",,,,"11659319",
"1067","036120","서울평가정보","KOSDAQ","2024","12","IT 서비스","0.72",,"500","60","2.6","75.258","35500000","2024445660"
"1068","021050","서원","KOSPI","2024","12","금속","2.46",,"500",,,,"47474590",
"1069","093920","서원인텍","KOSDAQ","2024","12","전기·전자","0.51",,"500","350","6.1","36.913","18600000","6510000000"
"1070","189860","서전기전","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"9698780",
"1071","178320","서진시스템","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"56247954",
"1072","122690","서진오토모티브","KOSDAQ","2024","12","운송장비·부품","1.48",,"500",,,,"21844410",
"1073","140070","서플러스글로벌","KOSDAQ","2024","12","유통","0.93",,"100",,,,"36988000",
"1074","011370","서한","KOSDAQ","2024","12","건설","1.82",,"500","30","3.5","15.264","100894865","2945845950"
"1075","065710","서호전기","KOSDAQ","2024","12","전기·전자","0.51",,"500","2500","11.2","100.256","5150000","11503359000"
"1076","008490","서흥","KOSPI","2024","12","화학","1.64",,"500","200","1.5","10.318","11569113","2223822600"
"1077","035890","서희건설","KOSDAQ","2024","12","건설","1.82",,"500","45","2.8","5.337","229808457","8501468040"
"1078","357550","석경에이티","KOSDAQ","2024","12","화학","0.6",,"500",,,,"5455000",
"1079","003100","선광","KOSDAQ","2024","12","운송·창고","1.42",,"1000","450","3","10.002","6600000","2830500000"
"1080","007610","선도전기","KOSPI","2024","12","전기·전자","1.59",,"500",,,,"18000000",
"1081","067370","선바이오","KOSDAQ","2024","12","제약","0.43",,"500",,,,"12313555",
"1082","217620","선샤인푸드","KOSDAQ","2024","12","일반서비스","0.48",,"100",,,,"7035087",
"1083","171090","선익시스템","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"9494405",
"1084","136490","선진","KOSPI","2024","12","음식료·담배","2.63",,"500","100","1.74","35.801","23779604","2377920800"
"1085","086710","선진뷰티사이언스","KOSDAQ","2024","12","화학","0.6",,"500","60","0.65","6.907","12203280","720615600"
"1086","014620","성광벤드","KOSDAQ","2024","12","금속","1.34",,"500","200","0.8","12.952","27928547","5311472800"
"1087","037350","성도이엔지","KOSDAQ","2024","12","일반서비스","0.48",,"500","200","4.15","15.006","15470000","2840600000"
"1088","014910","성문전자","KOSPI","2024","12","전기·전자","1.59",,"500",,,,"22460985",
"1089","004980","성신양회","KOSPI","2024","12","비금속","4.47",,"5000","350","4.55","19.25","24516073","8734541950"
"1090","011300","성안머티리얼스","KOSPI","2024","12","섬유·의류","2.68",,"500",,,,"82082598",
"1091","458650","성우","KOSDAQ","2024","12","전기·전자","0.51",,"500","150","0.8","12.423","15045670","2256850500"
"1092","081580","성우전자","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"15508143",
"1093","045300","성우테크론","KOSDAQ","2024","12","전기·전자","0.51","0.02","500",,,,"10151583",
"1094","015750","성우하이텍","KOSDAQ","2024","12","운송장비·부품","1.48",,"500","150","2.9","8.884","80000000","11998738950"
"1095","365340","성일하이텍","KOSDAQ","2024","12","화학","0.6",,"500",,,,"12148000",
"1096","000180","성창기업지주","KOSPI","2024","12","일반서비스","1.84",,"500",,,,"69751600",
"1097","080470","성창오토텍","KOSDAQ","2024","12","운송장비·부품","1.48",,"500","50","1.4","5.121","7300000","365000000"
"1098","043260","성호전자","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"61002189",
"1099","148150","세경하이테크","KOSDAQ","2024","12","전기·전자","0.51",,"500","100","1.2","14.671","35860429","6058587804"
"1100","002420","세기상사","KOSPI","2024","12","유통","2.73",,"500",,,,"5558848",
"1101","188260","세니젠","KOSDAQ","2024","12","기타제조","1.86",,"500",,,,"7228470",
"1102","053060","세동","KOSDAQ","2024","12","운송장비·부품","1.48",,"500",,,,"17657419",
"1103","340440","세림B&G","KOSDAQ","2024","12","화학","0.6",,"100","50","3","61.055","28378364","1418917950"
"1104","017510","세명전기","KOSDAQ","2024","12","금속","1.34",,"500","80","1.7","26.034","15246000","1219680000"
"1105","004360","세방","KOSPI","2024","12","운송·창고","2.53",,"500","300","2.64","7.617","19308690","6509916450"
"1106","004490","세방전지","KOSPI","2024","12","전기·전자","1.59",,"500","1100","1.55","8.408","14000000","14488180300"
"1107","011560","세보엠이씨","KOSDAQ","2024","12","건설","1.82",,"500","550","5.1","15.568","10530000","5454692100"
"1108","267080","세븐브로이맥주","KONEX","2024","12","-",,,"500",,,,"11871408",
"1109","396300","세아메카닉스","KOSDAQ","2024","12","금속","1.34",,"100",,,,"26489500",
"1110","001430","세아베스틸지주","KOSPI","2024","12","금속","2.46",,"5000","1200","6.3","190.108","35862119","38540626200"
"1111","306200","세아제강","KOSPI","2024","12","금속","2.46",,"5000","7000","5","14.301","2836300","19600700000"
"1112","003030","세아제강지주","KOSPI","2024","12","기타금융",,,"5000","1800","1","6.214","4141657","7272829800"
"1113","019440","세아특수강","KOSPI","2024","12","금속","2.46",,"5000","1000","7.1","73.13","8570000","8344869000"
"1114","058650","세아홀딩스","KOSPI","2024","12","금속","2.46",,"5000","4000","4.2","40.881","4000000","13968908000"
"1115","013000","세우글로벌","KOSPI","2024","12","유통","2.73",,"500","30","1.9","24.899","28705031","861248995"
"1116","100700","세운메디칼","KOSDAQ","2024","12","제약","0.43",,"100","60","2.4","20.656","43800000","2597466000"
"1117","024830","세원물산","KOSDAQ","2024","12","운송장비·부품","1.48",,"500","150","2.5","5.701","8350000","1252500000"
